transaction_id,timestamp,card_id,amount,merchant_name,merchant_category,channel,cardholder_country,merchant_country,device_id,ip_address,date,is_fraud,hour_of_day,day_of_week,is_weekend,tx_velocity_1h,amount_scaled,country_match,is_cross_border,is_fraud_ring,is_micro_tx,device_id_missing,merchant_category_enc,channel_enc,probability,explanation
tx_000334,2026-05-18 15:31:56,card_018,30.51,Whole Foods,grocery,in_person,CA,CA,,,2026-05-18,False,15,0,0,0,0.9597357659641398,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000899,2026-05-18 15:57:27,card_048,30.82,QuickPay Online,online_retail,online,GB,CA,dev_3bbcb503,86.150.57.207,2026-05-18,False,15,0,0,0,1.138950480413895,0,1,0,0,0,6,2,0.03,Score 0.03: Cardholder country does not match merchant country
tx_000739,2026-05-18 16:55:07,card_040,17.93,Shell,gas,in_person,CA,CA,,,2026-05-18,False,16,0,0,0,0.8918179557324049,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000199,2026-05-18 19:27:17,card_010,8.38,QuickPay Online,online_retail,online,US,CA,dev_26274369,208.54.43.71,2026-05-18,False,19,0,0,0,0.30035842293906817,0,1,0,0,0,6,2,0.07,Score 0.07: Cardholder country does not match merchant country
tx_000482,2026-05-18 19:53:54,card_026,13.55,Chevron,gas,in_person,US,US,,,2026-05-18,False,19,0,0,0,0.6121526993449289,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000912,2026-05-18 20:12:23,card_049,35.51,Cineplex,entertainment,in_person,CA,CA,,,2026-05-18,False,20,0,0,0,2.2207629768605375,1,0,0,0,1,2,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000301,2026-05-18 21:12:02,card_016,59.15,IGA,grocery,in_person,CA,CA,,,2026-05-18,False,21,0,0,0,0.951270504985526,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000931,2026-05-18 21:40:44,card_045,39.38,Metro,grocery,in_person,FR,FR,,,2026-05-18,False,21,0,0,0,1.303541873551804,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000193,2026-05-18 23:08:46,card_010,14.85,Cafe Olimpico,restaurant,in_person,US,US,,,2026-05-18,False,23,0,0,0,0.532258064516129,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000741,2026-05-18 23:27:55,card_040,58.56,Tim Hortons,restaurant,in_person,CA,CA,,,2026-05-18,False,23,0,0,0,2.9127082815220096,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000361,2026-05-18 23:44:58,card_019,20.44,AliExpress,online_retail,online,CA,CN,dev_95204a30,70.50.39.58,2026-05-18,False,23,0,0,0,0.6349798073936006,0,1,0,0,0,6,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000233,2026-05-19 00:54:36,card_012,11.69,Videotron,utilities,online,CA,CA,dev_08e633ee,99.225.239.166,2026-05-19,False,0,1,0,0,0.5938531877063753,1,0,0,0,0,10,2,0.01,Score 0.01: General anomalous behavior detected by model
tx_000207,2026-05-19 01:31:18,card_011,10.39,Cafe Olimpico,restaurant,in_person,CA,CA,,,2026-05-19,False,1,1,0,0,1.0,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000751,2026-05-19 02:02:03,card_040,13.99,Netflix,subscription,online,CA,US,dev_abd8db53,24.114.138.190,2026-05-19,False,2,1,0,0,0.6958468042775429,0,1,0,0,0,8,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000846,2026-05-19 03:15:35,card_045,29.58,McDonald's,restaurant,in_person,FR,FR,,,2026-05-19,False,3,1,0,0,0.9791459781529294,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000304,2026-05-19 04:44:14,card_016,71.31,Shell,gas,in_person,CA,CA,,,2026-05-19,False,4,1,0,0,1.14683177870698,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000775,2026-05-19 04:52:43,card_041,15.27,Tim Hortons,restaurant,in_person,CA,CA,,,2026-05-19,False,4,1,0,0,0.5945104146388942,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000228,2026-05-19 05:59:52,card_012,25.11,Shopify Merchant 1,online_retail,online,CA,CA,dev_08e633ee,99.225.96.55,2026-05-19,False,5,1,0,0,1.275590551181102,1,0,0,0,0,6,2,0.24,Score 0.24: General anomalous behavior detected by model
tx_000242,2026-05-19 06:09:44,card_012,30.52,Loblaws,grocery,in_person,CA,CA,,,2026-05-19,False,6,1,0,0,1.5504191008382016,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000254,2026-05-19 06:26:18,card_013,15.99,Netflix,subscription,online,CA,US,dev_e5c2222f,70.50.200.162,2026-05-19,False,6,1,0,0,0.3293851066021217,0,1,0,0,0,8,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000532,2026-05-19 07:03:14,card_028,13.33,AliExpress,online_retail,online,CA,CN,dev_bea30580,70.50.232.23,2026-05-19,False,7,1,0,0,0.22943201376936317,0,1,0,0,0,6,2,0.22,Score 0.22: Cardholder country does not match merchant country
tx_000531,2026-05-19 07:51:01,card_028,27.11,IGA,grocery,in_person,CA,CA,,,2026-05-19,False,7,1,0,0,0.46660929432013765,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000017,2026-05-19 08:05:05,card_000,17.07,Starbucks,restaurant,in_person,CA,CA,,,2026-05-19,False,8,1,0,0,0.46461622210125203,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000576,2026-05-19 08:14:12,card_031,57.72,Videotron,utilities,online,CA,CA,dev_3692eb01,99.225.122.22,2026-05-19,False,8,1,0,0,1.662442396313364,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000240,2026-05-19 08:37:31,card_012,24.35,Amazon.ca,online_retail,online,CA,CA,dev_08e633ee,142.112.147.125,2026-05-19,False,8,1,0,0,1.2369824739649478,1,0,0,0,0,6,2,0.12,Score 0.12: General anomalous behavior detected by model
tx_000920,2026-05-19 08:43:15,card_016,1900.28,Apple Store,electronics,in_person,CA,CA,,,2026-05-19,True,8,1,0,0,30.56095207462207,1,0,0,0,1,1,1,0.7,"Score 0.70: Amount is 30.6x the cardholder's typical median, Atypical category for this card (electronics)"
tx_000561,2026-05-19 10:21:33,card_030,30.9,Videotron,utilities,online,DE,CA,dev_f7415d64,77.10.213.121,2026-05-19,False,10,1,0,0,0.8915175995383728,0,1,0,0,0,10,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000470,2026-05-19 11:34:30,card_025,26.95,eBay,online_retail,online,CA,US,dev_0bded435,24.114.53.12,2026-05-19,False,11,1,0,0,1.0357417371252882,0,1,0,0,0,6,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000477,2026-05-19 13:07:23,card_025,15.99,Spotify,subscription,online,CA,SE,dev_0bded435,24.114.21.59,2026-05-19,False,13,1,0,0,0.6145272867025365,0,1,0,0,0,8,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000461,2026-05-19 13:29:58,card_024,17.54,IGA,grocery,in_person,CA,CA,,,2026-05-19,False,13,1,0,0,0.4385,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000597,2026-05-19 14:59:41,card_032,63.02,AliExpress,online_retail,online,CA,CN,dev_52854151,99.225.17.161,2026-05-19,False,14,1,0,0,1.09106648199446,0,1,0,0,0,6,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000542,2026-05-19 16:14:26,card_029,35.82,AliExpress,online_retail,online,CA,CN,dev_72eedf3c,99.225.95.3,2026-05-19,False,16,1,0,0,1.0686157517899764,0,1,0,0,0,6,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000923,2026-05-19 16:17:03,card_036,614.82,Air Canada,travel,online,CA,CA,dev_f8ffc747,99.225.215.80,2026-05-19,False,16,1,0,0,12.321042084168338,1,0,0,0,0,9,2,0.08,Score 0.08: Amount is 12.3x the cardholder's typical median
tx_000002,2026-05-19 17:02:20,card_000,39.34,Shell,gas,in_person,CA,CA,,,2026-05-19,False,17,1,0,0,1.070767555797496,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000205,2026-05-19 17:27:26,card_011,25.43,McDonald's,restaurant,in_person,CA,CA,,,2026-05-19,False,17,1,0,0,2.447545717035611,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000166,2026-05-19 17:30:23,card_008,18.64,Chipotle,restaurant,in_person,CA,CA,,,2026-05-19,False,17,1,0,0,0.7358863008290565,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000160,2026-05-19 17:56:45,card_008,21.06,Joe Beef,restaurant,in_person,CA,CA,,,2026-05-19,False,17,1,0,0,0.8314251875246743,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000323,2026-05-19 21:46:55,card_017,40.0,RBC ATM,atm,atm,CA,CA,,,2026-05-19,False,21,1,0,0,1.832340815391663,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000432,2026-05-19 22:16:48,card_023,22.6,La Banquise,restaurant,in_person,CA,CA,,,2026-05-19,False,22,1,0,0,2.00354609929078,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000076,2026-05-19 22:17:58,card_004,23.59,McDonald's,restaurant,in_person,CA,CA,,,2026-05-19,False,22,1,0,0,1.0023369449755684,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000588,2026-05-19 23:10:32,card_031,60.0,RBC ATM,atm,atm,CA,CA,,,2026-05-19,False,23,1,0,0,1.728110599078341,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000248,2026-05-19 23:23:05,card_013,23.1,Amazon.ca,online_retail,online,CA,CA,dev_e5c2222f,99.225.135.12,2026-05-19,False,23,1,0,0,0.4758471521268926,1,0,0,0,0,6,2,0.06,Score 0.06: General anomalous behavior detected by model
tx_000071,2026-05-20 00:07:49,card_003,61.8,Amazon.ca,online_retail,online,CA,CA,dev_6fdbe52d,99.225.211.146,2026-05-20,False,0,2,0,0,1.4302244850728998,1,0,0,0,0,6,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000379,2026-05-20 01:33:44,card_020,16.09,Chevron,gas,in_person,US,US,,,2026-05-20,False,1,2,0,0,0.47829964328180735,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000763,2026-05-20 01:43:35,card_041,26.41,Metro,grocery,in_person,CA,CA,,,2026-05-20,False,1,2,0,0,1.0282265913957562,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000599,2026-05-20 01:45:18,card_032,40.0,Desjardins ATM,atm,atm,CA,CA,,,2026-05-20,False,1,2,0,0,0.6925207756232687,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000824,2026-05-20 01:54:37,card_044,277.64,QuickPay Online,online_retail,online,GB,CA,dev_8ae75196,151.225.63.111,2026-05-20,False,1,2,0,0,5.3931623931623935,0,1,0,0,0,6,2,0.01,"Score 0.01: Amount is 5.4x the cardholder's typical median, Cardholder country does not match merchant country"
tx_000592,2026-05-20 02:16:42,card_032,108.65,Tim Hortons,restaurant,in_person,CA,CA,,,2026-05-20,False,2,2,0,0,1.8810595567867037,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000646,2026-05-20 03:01:33,card_035,15.99,Disney+,subscription,online,CA,US,dev_37f4b88c,70.50.79.29,2026-05-20,False,3,2,0,0,0.7588989084005695,0,1,0,0,0,8,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000804,2026-05-20 03:49:37,card_043,11.18,Hydro-Quebec,utilities,online,CA,CA,dev_c832252e,142.112.148.67,2026-05-20,False,3,2,0,0,0.576140170059263,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000471,2026-05-20 04:59:02,card_025,100.0,Desjardins ATM,atm,atm,CA,CA,,,2026-05-20,False,4,2,0,0,3.8431975403535743,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000706,2026-05-20 05:28:59,card_038,6.9,Petro-Canada,gas,in_person,CA,CA,,,2026-05-20,False,5,2,0,1,0.46,1,0,0,0,1,3,1,0.01,Score 0.01: General anomalous behavior detected by model
tx_000687,2026-05-20 07:03:42,card_037,23.22,Provigo,grocery,in_person,CA,CA,,,2026-05-20,False,7,2,0,0,0.44161278052491443,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000245,2026-05-20 07:54:11,card_012,18.98,QuickPay Online,online_retail,online,CA,CA,dev_08e633ee,70.50.164.104,2026-05-20,False,7,2,0,0,0.9641859283718567,1,0,0,0,0,6,2,0.05,Score 0.05: General anomalous behavior detected by model
tx_000064,2026-05-20 08:55:21,card_003,24.42,Loblaws,grocery,in_person,CA,CA,,,2026-05-20,False,8,2,0,0,0.5651469567229808,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000558,2026-05-20 10:24:57,card_030,31.79,AliExpress,online_retail,online,DE,CN,dev_f003a772,188.62.30.240,2026-05-20,False,10,2,0,0,0.917195614541258,0,1,0,0,0,6,2,0.02,Score 0.02: Cardholder country does not match merchant country
tx_000758,2026-05-20 10:34:33,card_040,10.19,Joe Beef,restaurant,in_person,CA,CA,,,2026-05-20,False,10,2,0,0,0.5068390947525491,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000335,2026-05-20 11:09:02,card_018,20.5,Tim Hortons,restaurant,in_person,CA,CA,,,2026-05-20,False,11,2,0,0,0.6448568732305757,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000929,2026-05-20 12:24:55,card_045,17.36,Tim Hortons,restaurant,in_person,FR,FR,,,2026-05-20,False,12,2,0,0,0.5746441575637206,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000575,2026-05-20 12:51:58,card_031,10.07,Amazon.ca,online_retail,online,CA,CA,dev_e92d5721,24.114.61.171,2026-05-20,False,12,2,0,0,0.2900345622119816,1,0,0,0,0,6,2,0.15,Score 0.15: General anomalous behavior detected by model
tx_000044,2026-05-20 13:06:24,card_002,10.9,Etsy,online_retail,online,CA,US,dev_6200257c,24.114.16.187,2026-05-20,False,13,2,0,0,0.5452726363181591,0,1,0,0,0,6,2,0.02,Score 0.02: Cardholder country does not match merchant country
tx_000272,2026-05-20 13:10:14,card_014,18.35,Provigo,grocery,in_person,FR,FR,,,2026-05-20,False,13,2,0,0,1.0,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000192,2026-05-20 13:17:05,card_010,53.94,Schwartz's,restaurant,in_person,US,US,,,2026-05-20,False,13,2,0,0,1.9333333333333333,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000938,2026-05-20 13:23:24,card_048,28.03,Bell Canada,utilities,online,CA,CA,dev_01dc5240,99.225.135.67,2026-05-20,False,13,2,0,1,1.0358462675535847,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000506,2026-05-20 14:00:14,card_027,17.83,Loblaws,grocery,in_person,CA,CA,,,2026-05-20,False,14,2,0,2,0.5416983138386753,1,0,0,0,1,5,1,0.02,Score 0.02: General anomalous behavior detected by model
tx_000367,2026-05-20 14:29:49,card_019,46.05,eBay,online_retail,online,CA,US,dev_95204a30,99.225.182.196,2026-05-20,False,14,2,0,3,1.4305684995340169,0,1,0,0,0,6,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000347,2026-05-20 15:29:41,card_018,33.07,Schwartz's,restaurant,in_person,CA,CA,,,2026-05-20,False,15,2,0,4,1.0402642340358603,1,0,0,0,1,7,1,0.01,Score 0.01: General anomalous behavior detected by model
tx_000449,2026-05-20 15:40:10,card_024,30.56,Chevron,gas,in_person,CA,CA,,,2026-05-20,False,15,2,0,5,0.764,1,0,0,0,1,3,1,0.01,Score 0.01: General anomalous behavior detected by model
tx_000435,2026-05-20 16:27:43,card_023,79.77,eBay,online_retail,online,CA,US,dev_72d3f36b,70.50.197.113,2026-05-20,False,16,2,0,6,7.071808510638297,0,1,0,0,0,6,2,0.04,"Score 0.04: Amount is 7.1x the cardholder's typical median, Cardholder country does not match merchant country"
tx_000299,2026-05-20 18:34:44,card_016,106.0,Bell Canada,utilities,online,CA,CA,dev_bc979ff9,24.114.83.26,2026-05-20,False,18,2,0,7,1.7047282084271471,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000808,2026-05-20 19:02:46,card_043,40.31,Etsy,online_retail,online,CA,US,dev_c832252e,24.114.75.27,2026-05-20,False,19,2,0,0,2.077299665034785,0,1,0,0,0,6,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000933,2026-05-20 19:29:09,card_045,52.08,Joe Beef,restaurant,in_person,FR,FR,,,2026-05-20,False,19,2,0,0,1.7239324726911618,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000924,2026-05-20 19:52:11,card_022,15.99,Netflix,subscription,online,CA,US,dev_5b97f233,142.112.39.195,2026-05-20,False,19,2,0,0,0.48308157099697885,0,1,0,0,0,8,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000734,2026-05-20 20:23:03,card_039,10.42,Chevron,gas,in_person,GB,GB,,,2026-05-20,False,20,2,0,0,0.570646221248631,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000675,2026-05-20 20:25:56,card_036,36.55,IGA,grocery,in_person,CA,CA,,,2026-05-20,False,20,2,0,0,0.7324649298597194,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000424,2026-05-20 20:33:41,card_022,19.55,Whole Foods,grocery,in_person,CA,CA,,,2026-05-20,False,20,2,0,0,0.5906344410876133,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000252,2026-05-20 20:36:10,card_013,39.28,Hydro-Quebec,utilities,online,CA,CA,dev_e5c2222f,99.225.0.251,2026-05-20,False,20,2,0,0,0.8091461530538675,1,0,0,0,0,10,2,0.01,Score 0.01: General anomalous behavior detected by model
tx_000696,2026-05-20 21:03:48,card_037,43.98,Esso,gas,in_person,CA,CA,,,2026-05-20,False,21,2,0,0,0.8364397109166983,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000167,2026-05-20 21:09:17,card_009,20.23,McDonald's,restaurant,in_person,US,US,,,2026-05-20,False,21,2,0,0,1.1201550387596901,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000578,2026-05-20 21:14:19,card_031,54.85,La Banquise,restaurant,in_person,CA,CA,,,2026-05-20,False,21,2,0,0,1.5797811059907836,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000155,2026-05-20 22:24:36,card_008,25.17,La Banquise,restaurant,in_person,CA,CA,,,2026-05-20,False,22,2,0,0,0.9936833793920254,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000786,2026-05-20 22:37:30,card_042,12.81,Loblaws,grocery,in_person,US,US,,,2026-05-20,False,22,2,0,0,0.738328530259366,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000362,2026-05-20 23:31:38,card_019,13.99,Disney+,subscription,online,CA,US,dev_95204a30,142.112.200.70,2026-05-20,False,23,2,0,0,0.4346070208139174,0,1,0,0,0,8,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000732,2026-05-21 00:05:37,card_039,31.21,Videotron,utilities,online,GB,CA,dev_2ab5d40f,151.225.203.156,2026-05-21,False,0,3,0,0,1.709200438116101,0,1,0,0,0,10,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000639,2026-05-21 00:16:34,card_034,13.16,Shell,gas,in_person,CA,CA,,,2026-05-21,False,0,3,0,0,0.8675016479894528,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000184,2026-05-21 00:47:08,card_010,22.76,Shell,gas,in_person,US,US,,,2026-05-21,False,0,3,0,0,0.8157706093189965,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000700,2026-05-21 01:21:09,card_037,17.65,Starbucks,restaurant,in_person,CA,CA,,,2026-05-21,False,1,3,0,0,0.33567896538607833,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000013,2026-05-21 01:29:40,card_000,36.32,Hydro-Quebec,utilities,online,CA,CA,dev_bc0178b6,99.225.243.244,2026-05-21,False,1,3,0,0,0.9885683179096352,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000634,2026-05-21 02:02:52,card_034,40.0,BMO ATM,atm,atm,CA,CA,,,2026-05-21,False,2,3,0,0,2.6367831245880025,1,0,0,0,1,0,0,0.0,Score 0.00: General anomalous behavior detected by model
tx_000015,2026-05-21 02:24:52,card_000,193.99,Tim Hortons,restaurant,in_person,CA,CA,,,2026-05-21,False,2,3,0,0,5.2800762112139354,1,0,0,0,1,7,1,0.0,Score 0.00: Amount is 5.3x the cardholder's typical median
tx_000508,2026-05-21 03:52:42,card_027,22.37,Bell Canada,utilities,online,CA,CA,dev_7bf3c924,24.114.231.224,2026-05-21,False,3,3,0,0,0.6796293483214341,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000295,2026-05-21 04:30:11,card_015,78.98,Videotron,utilities,online,CA,CA,dev_22a1b746,142.112.109.64,2026-05-21,False,4,3,0,0,1.6134831460674157,1,0,0,0,0,10,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000992,2026-05-21 05:00:00,card_018,1753.33,Gift Card Mall,gift_card,online,CA,US,dev_8e47e75b,208.54.164.45,2026-05-21,True,5,3,0,0,55.153507392261716,0,1,0,0,0,4,2,0.98,"Score 0.98: Amount is 55.2x the cardholder's typical median, Cardholder country does not match merchant country, New device for this card (dev_8e47e75b), Atypical category for this card (gift_card)"
tx_000671,2026-05-21 05:58:39,card_036,54.73,Amazon.ca,online_retail,online,CA,CA,dev_b7bc6824,99.225.56.158,2026-05-21,False,5,3,0,0,1.0967935871743486,1,0,0,0,0,6,2,0.03,Score 0.03: General anomalous behavior detected by model
tx_000423,2026-05-21 06:00:45,card_022,41.84,Metro,grocery,in_person,CA,CA,,,2026-05-21,False,6,3,0,0,1.26404833836858,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000994,2026-05-21 06:20:52,card_018,1147.16,Apple Gift Card,gift_card,online,CA,US,dev_8e47e75b,208.54.164.45,2026-05-21,True,6,3,0,0,36.0855614973262,0,1,0,0,0,4,2,0.96,"Score 0.96: Amount is 36.1x the cardholder's typical median, Cardholder country does not match merchant country, New device for this card (dev_8e47e75b), Atypical category for this card (gift_card)"
tx_000993,2026-05-21 06:46:49,card_018,1138.68,Gift Card Mall,gift_card,online,CA,US,dev_8e47e75b,208.54.164.45,2026-05-21,True,6,3,0,0,35.81881094683863,0,1,0,0,0,4,2,0.96,"Score 0.96: Amount is 35.8x the cardholder's typical median, Cardholder country does not match merchant country, New device for this card (dev_8e47e75b), Atypical category for this card (gift_card)"
tx_000163,2026-05-21 07:15:13,card_008,54.36,eBay,online_retail,online,CA,US,dev_a088f010,24.114.163.12,2026-05-21,False,7,3,0,0,2.146071851559416,0,1,0,0,0,6,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000826,2026-05-21 08:44:32,card_044,67.93,La Banquise,restaurant,in_person,GB,GB,,,2026-05-21,False,8,3,0,0,1.3195415695415698,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000697,2026-05-21 08:50:07,card_037,212.16,Cineplex,entertainment,in_person,CA,CA,,,2026-05-21,False,8,3,0,0,4.03499429440852,1,0,0,0,1,2,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000255,2026-05-21 10:01:33,card_013,24.32,AliExpress,online_retail,online,CA,CN,dev_e5c2222f,24.114.200.24,2026-05-21,False,10,3,0,0,0.5009784735812133,0,1,0,0,0,6,2,0.0,Score 0.00: Cardholder country does not match merchant country
tx_000928,2026-05-21 11:23:46,card_045,19.91,eBay,online_retail,online,FR,US,dev_ef83b35f,82.66.26.135,2026-05-21,False,11,3,0,0,0.659053293611387,0,1,0,0,0,6,2,0.05,Score 0.05: Cardholder country does not match merchant country
tx_000239,2026-05-21 12:03:13,card_012,14.46,AliExpress,online_retail,online,CA,CN,dev_08e633ee,24.114.133.144,2026-05-21,False,12,3,0,0,0.7345694691389383,0,1,0,0,0,6,2,0.01,Score 0.01: Cardholder country does not match merchant country
tx_000079,2026-05-21 12:17:37,card_004,12.5,Joe Beef,restaurant,in_person,CA,CA,,,2026-05-21,False,12,3,0,0,0.5311238580837051,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000380,2026-05-21 12:26:41,card_020,60.54,La Banquise,restaurant,in_person,US,US,,,2026-05-21,False,12,3,0,0,1.7996432818073722,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000653,2026-05-21 13:07:33,card_035,28.88,Starbucks,restaurant,in_person,CA,CA,,,2026-05-21,False,13,3,0,0,1.3706691979117227,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000074,2026-05-21 13:32:08,card_004,28.24,Shell,gas,in_person,CA,CA,,,2026-05-21,False,13,3,0,0,1.1999150201827065,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000894,2026-05-21 13:42:22,card_048,31.11,Schwartz's,restaurant,in_person,CA,CA,,,2026-05-21,False,13,3,0,0,1.1496674057649667,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000860,2026-05-21 14:55:17,card_046,25.63,Chevron,gas,in_person,CA,CA,,,2026-05-21,False,14,3,0,0,0.7437608821822402,1,0,0,0,1,3,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000936,2026-05-21 15:31:41,card_048,22.41,Amazon.ca,online_retail,online,CA,CA,dev_01dc5240,142.112.2.198,2026-05-21,False,15,3,0,0,0.828159645232816,1,0,0,0,0,6,2,0.03,Score 0.03: General anomalous behavior detected by model
tx_000211,2026-05-21 15:50:31,card_011,28.32,Starbucks,restaurant,in_person,CA,CA,,,2026-05-21,False,15,3,0,0,2.7256977863330123,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000571,2026-05-21 16:08:05,card_030,32.61,Tim Hortons,restaurant,in_person,DE,DE,,,2026-05-21,False,16,3,0,0,0.9408540103866129,1,0,0,0,1,7,1,0.0,Score 0.00: General anomalous behavior detected by model
tx_000060,2026-05-21 16:39:03,card_003,136.88,Amazon.ca,online_retail,online,CA,CA,dev_d52ac3b8,142.112.227.158,2026-05-21,False,16,3,0,0,3.1677852348993287,1,0,0,0,0,6,2,0.0,Score 0.00: General anomalous behavior detected by model
tx_000123,2026-05-21 16:52:19,card_007,108.47,Provigo,grocery,in_person,US,US,,,2026-05-21,False,16,3,0,0,2.71175,1,0,0,0,1,5,1,0.0,Score 0.00: General anomalous behavior detected by model
